id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v11-2414-0,PALSEY,"PALSEY, (Géog. mod.)​ ville d’Ecosse dans la province de Cleydsdale ; elle étoit autrefois renommée par une abbaye de l’ordre de Clugny. Elle est sur le Carl, à 15 lieues d’Edimbourg, 133 de Londres. Long. 12. 40. lat. 56. 30.","[[""56 30' N 12 40' E""]]",,56 30' N 12 40' E,56 30' N 12 40' O
v11-2418-0,"PALUS-MEOTIDE, le","PALUS-MÉOTIDE, le, (Géog. anc.)​ en latin Palus-Mœtis, grand golfe ou mer, entre l’Europe & l’Asie, au nord de la mer noire, avec laquelle le Palus-Méotide communique, par le moyen d’une embouchure appellée anciennement le bosphore Cimmérien. Les anciens lui ont donné tantôt le nom de lac, tantôt celui de marais. Pline, l. II. c. lxvij. l. V. c. xxvij. & Pomponius Mela, l. I. c. i. & ij. se servent indifféremment des mots lacus & palus, pour désigner cette mer. En effet, on pourroit ne la considérer que comme un grand marais, attendu le peu d’eau qu’on y trouve en plusieurs endroits. Lucain dit, l. II. v. 641.



Pigra Palus scythici patiens Mæotica plaustri.

Les Grecs, comme Strabon, l. II. p. 125. le Périple de Scylax & Ptolomée, l. V. c. ix. désignent cette mer par le mot de λίμνη, qui veut dire un marais.


Depuis l’isthme qui joint la Chersonnèse Taurique, au continent, jusqu’à l’embouchure du Tanaïs, aujourd’hui le Don, le Palus-méotide s’étend du Sud-Ouest au Nord-Est. Strabon lui donne neuf mille stades de circonférence, & le Périple de Scylax juge que sa grandeur répond à la moitié de celles du Pont-Euxin ; mais ni l’un ni l’autre n’ont touché le but, & il ne leur étoit guere aisé de marquer au juste l’étendue d’un endroit peu connu, & habité par des nations barbares, puisqu’aujourd’hui même, tous les Géographes ne sont pas encore d’accord sur la véritable grandeur du Palus-Méotide. Les peuples qui habitoient sur ses bords, étoient appellés anciennement Mæotæ, Mæotici & Mæotidæ. Ptolomée en a décrit la côte.​


Aujourd’hui le Palus-Méotide qui se trouve avoir conservé son ancien nom, & qu’on appelle aussi la mer de l’abache, est habité au nord par les petits Tartares, à l’Orient & au Midi, en partie par les Circassiens, & à l’Occident méridional, par les Tartares Crimées.


Ce grand golfe ou mer, situé vers le 60 degré de longitude, & le 46. de lat. septent. On lui donne 200 lieues de circuit. (D. J.)​",[['46 N 60 E']],,46 N 60 E,46 N 60 E
v11-2431-0,PAMPELONNE,"PAMPELONNE, (Géog. mod.)​ petite ville de France, en Languedoc, à 5 lieues d’Alby. Longit. 19. 56. lat. 44. 7.","[[""44 7' N 19 56' E""]]",,44 7' N 19 56' E,44 7' N 19 56' E
v11-2451-0,"PANAMA, isthme de","PANAMA, isthme de, (Géog. mod.) cet isthme qui resserre entre deux mers le continent de l'Amérique, n'est pas de 25 lieues communes. On voit du haut d'une montagne, près de Nombres de Dios, d'un côté la mer du nord, & de l'autre celle du sud. On tenta dès l'an 1513, de chercher par cette mer du sud de nouveaux pays à soumettre, & l'on en vint à bout. Long. 293d. 33'. 0"". lat. 8d. 58'. 50"". (D. J.)","[['8 58\' 50"" N 293 33\' 0"" E']]",,"8 58' 50"" N 293 33' 0"" E","8 58' 50"" N 293 33' 0"" O"
v11-248-1,Naxos ou Naxie,"Naxos, (Géog. anc. & mod.)​ ou Naxie, capitale de l’isle de même nom, située sur la côte occidentale, vis-à-vis de l’isle de Paros, avec un château. Long. 43. 26. lat. 37. 8.


Thucydide dit que la ville de Naxos a été fondée dans le tems de la premiere guerre messéniaque, par Theucles de Chalcyde en Eubée. En effet, la ville moderne de Naxie paroît avoir été bâtie sur les ruines de quelque ancienne ville du même nom, dont il semble que Ptolomée, l. III. c. xv. ait fait mention. Le château situé sur le haut de la ville est l’ouvrage de Marc Sanudo, premier duc de l’Archipel. C’est une enceinte flanquée de grosses tours, qui en renferment une plus considérable & quarrée, dont les murailles sont fort épaisses, & qui proprement étoit le palais des ducs. Des descendans des gentilshommes latins, qui s’établirent dans l’isle sous ces princes, occupent encore l’enceinte de ce château. Les Grecs, qui sont en beaucoup plus grand nombre, s’étendent depuis le château jusqu’à la mer.


La haine de la noblesse grecque & de la latine est irréconciliable. Les Latins aimeroient mieux s’allier à des paysanes, que d’épouser des demoiselles grecques ; c’est ce qui leur a fait obtenir de Rome la dispense de se marier avec leurs cousines-germaines. Les Turcs traitent tous ces gentilshommes sur un même pié. A la vue du moindre bey de galiote,​ les Latins & les Grecs n’oseroient paroître qu’en bonnets rouges, comme les forçats de galere, & tremblent devant les plus petits officiers. Dès que les Turcs se sont retirés, la noblesse de Naxie reprend sa premiere fierté : on ne voit que des bonnets de velours, & l’on n’entend parler que d’arbres généalogiques. Les uns se font descendre des paléologues ou des Comnenes ; les autres des Justinian, des Grimaldi, de Summaripa ou Sommerives. Le grand-seigneur n’a pas lieu d’appréhender de révolte dans cette isle. Dès qu’un Latin se remue, les Grecs en avertissent le Cadi ; & si un Grec ouvre la bouche, le Cadi sait ce qu’il a voulu dire avant qu’il l’ait fermée.


Les dames y sont d’une vanité ridicule : on les voit venir dans la campagne après les vendanges une suite de trente ou quarante femmes, moitié à pié, moitié sur des ânes ; l’une porte sur sa tête des serviettes de toile de coton, ou quelque jupe de sa maîtresse ; l’autre marche avec une paire de bas à la main, une marmite de grès, ou quelques plats de fayance. On étale sur le chemin tous les meubles de la maison ; & la maîtresse montée sur une méchante rosse, entre dans la ville comme en triomphe à la tête de cette troupe. Les enfans sont au milieu de la marche ; ordinairement le mari fait l’arriere-garde. Les dames latines s’habillent quelquefois à la vénitienne : l’habit des Grecs est un peu différent de celui des dames de Milo.


Il y a dans la ville de Naxie des jésuites, des capucins & des cordeliers qui exercent tous la médecine. Voilà les docteurs qui composent cette faculté, & dans la capitale, & dans le reste de l’isle. (D. J.)​","[[""37 8' N 43 26' E""]]",,37 8' N 43 26' E,37 8' N 43 26' E
v11-25-1,Nader,"Nader, (Géogr.)​ ville des Indes orientales dans l’Indoustan, sur la route d’Agra à Surate, à 4 lieues de Gate. Elle est située sur la pente d’une montagne ; ses maisons sont couvertes de chaume & n’ont qu’un étage. Long. 92. 20. lat. 24. 30. (D. J.)​","[[""24 30' N 92 20' E""]]",,24 30' N 92 20' E,24 30' N 92 20' E
v11-2556-0,PANTALERIE,"PANTALERIE, (Géog. mod.)​ autrement dite, Pentelleria ou Pantalaria ; petite île de la mer d’Afrique, située entre la Sicile & la côte du royaume de Tunis ; c’est l’ancienne Cossura dont nous avons quelques médailles, & que les Arabes du voisinage appellent encore Kosra. Cette île qui est d’environ sept lieues de tour, passa de la domination des Carthaginois sous celle des Romains : elle porte des fruits, du vin & du coton, mais elle tire son blé de la Sicile. Long. 30. 5. lat. 36. 50.","[[""36 50' N 30 5' E""]]",,36 50' N 30 5' E,36 50' N 30 5' E
v11-2625-0,"PAPOUL, Saint","PAPOUL, Saint (Géog. mod.)​ en latin du moyen âge, Sancti Papuli fanum ou Pappulum, & quelquefois Pappolum ; petite ville de France dans le haut-Languedoc, avec un évêché suffragant de Toulouse, érigé en 1317. Elle est sur la Lembe, à 12 lieues S. E. de Toulouse, 3 E. de Castelnaudari, 6 N. O. de Carcassonne, 164 de Paris. Long. 19. 46. lat. 43. 20.


Le pape Jean XXII. érigea en évêché l’an 1317. l’abbaye de S. Papoul, qui n’avoit été qu’une simple paroisse dans son origine : il y nomma pour premier évêque Bernard de la Tour, qui étoit alors abbé ; voulant que son successeur à cet évêché fût elû par les religieux de l’abbaye, & par les chanoines de l’église de Castelnaudari, qu’il avoit aussi érigée en collégiale. L’évêché de S. Papoul vaut environ trente mille livres, & comprend seulement cinquante-six paroisses.","[[""43 20' N 19 46' E""]]",,43 20' N 19 46' E,43 20' N 19 46' E
v11-302-0,NÉDROMA,"NÉDROMA, (Géogr.)​ ou Ned-roma ; ancienne ville d’Afrique au royaume de Trémécen, bâtie par les Romains dans une plaine, à deux grandes lieues du mont Atlas, & à quatre de la mer. Les interpretes de Ptolomée, liv. IV. ch. ij. disent que c’est l’ancienne Célama, & la mettent à 12d. 10′. de longit. sous les 33d. 20′. de lat. (D. J.)​","[[""33 20' N 12 10' E""]]",,33 20' N 12 10' E,33 20' N 12 10' E
v11-310-0,NEFTA,"NEFTA, (Géog.)​ ville d’Afrique au royaume de Tunis, dans la provinne de Zeb, entre la Barbarie & le pays des Negres. Long. 26. lat. 33.",[['33 N 26 E']],,33 N 26 E,33 N 26 E
v11-311-0,NÉGAPATAN,"NÉGAPATAN, (Géogr.)​ ville des Indes, avec un fort sur la côte de Coromandel, au royaume de Tanjaour, bâtie par les Portugais, qui en ont joui jusqu’en 1558. Elle est à 23 lieues S. de Pondichéri. Long. 97. 45. lat. 11.","[[""11 N 97 45' E""]]",,11 N 97 45' E,11 N 97 45' E
v11-32-0,NAERDEN,"NAERDEN, (Géog.)​ forte ville des Pays-bas dans la Hollande, à la tête des canaux de la province, & capitale du Goyland. Guillaume de Baviere en jetta les fondemens en 1350. Elle est sur le Zuiderzée, à 4 lieues d’Amsterdam, & environ à même distance N. E. d’Utrecht. Long. 22. 38. lat. 52. 20.


La ville de Naerden fut presque réduite en cendre en 1486 par un embrasement accidentel. En 1572, elle fut prise & saccagée avec une barbarie incroyable par les Espagnols. Il y en a dans la bibliotheque d’Utrecht une description en manuscrit qui fait dresser les cheveux. Les François prirent cette ville en 1672, & le P. d’Orange la reprit sur eux l’année suivante. (D. J.)​","[[""52 20' N 22 38' E""]]",,52 20' N 22 38' E,52 20' N 22 38' E
v11-325-1,Négrepont,"Négrepont, (Géogr.)​ forte ville de Grece, capitale de l’île de même nom. Elle est habitée par des turcs & des juifs ; & les Chrétiens demeurent dans les fauxbourgs, qui sont plus grands que la ville. Il y a un capitan pacha qui commande à toute l’île ; Mahomet II. la prit en 1469, après six mois de siége, & une perte de plus de 40 mille hommes. Les Vénitiens l’assiégerent inutilement en 1688. Elle est à 12 lieues N. E. d’Athenes, 45 S. E. de Larisse, 104 S. O. de Constantinople. Longit. 42. 3. latit. 38. 30.


La ville de Négrepont est l’ancienne Chaleis ; elle est sur la côte occidentale de l’île, dans le fameux détroit de l’Euripe, aujourd’hui le détroit de Négrepont. Le sérail du capitan-pacha qui commande toute l’île, & une partie de la Béotie, est bâti sur ce détroit. Dans l’endroit où le détroit est le plus resserré, on traverse de Béotie dans l’île par un pont de pierres de cinq petites arcades, & qui n’a guere que trente pas de long. Voyez de plus grands détails dans Spon, voyage de Négrepont, & dans Corneille, description de la Morée.","[[""38 30' N 42 3' E""]]",,38 30' N 42 3' E,38 30' N 42 3' E
v11-334-0,NEHAVEND,"NEHAVEND, (Géog.)​ ancienne ville de Perse dans le Couhestan, sur une montagne, à 14 lieues au midi de Hancédan, célebre par la victoire que les Arabes y remporterent sur les Persans en 638. Long. 83. 48. lat. 34. 12. (D. J.)​","[[""34 12' N 83 48' E""]]",,34 12' N 83 48' E,34 12' N 83 48' E
v11-365-0,NEMOURS,"NEMOURS, (Géog.)​ ville de l’île de France dans le Gatinois, avec titre de duché. Elle est sur le Loing, à 4 lieues de Fontainebleau, 18 de Paris. Long. 20. 20. lat. 48. 15.


Son nom latin est Nemus : on la nomma anciennement Nemox & Nemoux, & de ce dernier mot on a fait le nom moderne Nemours. Le nom de Nemus lui avoit été donné, parce qu’elle étoit située dans la forêt de Bièvre ou de Fontainebleau : aujourd’hui que l’on a coupé une partie de cette forêt, Nemours se trouve entre la même forêt, & celle de Montargis. Elle est entre deux collines, dans l’endroit où étoit la ville de Grex du tems de César. Elle a commencé par un château, qu’on appelloit Nemus ; & elle se forma peu-à-peu, quand la terre eut été erigée en duché. Il y a dans cette petite ville un bailliage royal établi par François I. en 1524. Il est régi par la coutume de Larris, rédigée en 1531.


Nemours a eu autrefois ses seigneurs particuliers, qui se nommoient simplement chevaliers ; & ce fut d’eux que le roi Philippe le Hardi, fils de S. Louis, l’acquit vers l’an 1272. Louis XII. donna Nemours à Gaston de Foix, & l’érigea en duché-pairie, l’an 1507, la premiere érection que Charles VI. en avoit faite ayant été supprimée. Enfin Louis XIV. donna ce duché à son frere Philippe ; & de-là vient qu’il est possédé aujourd’hui par M. le duc d’Orléans.


François Hédelin, connu sous le nom d’abbé d’Aubignac, étoit de Nemours. Après avoir exercé quelque tems la profession d’avocat, il embrassa l’état ecclésiastique, & s’étant attaché au cardinal de Richelieu, il prit parti contre Corneille, & devint précepteur du neveu du Cardinal. Il gagna les bonnes graces de son éminence & de son éleve. Son Térence justifié est tombé dans l’oubli. Sa pratique du théâtre est encore lue ; mais, dit M. de Voltaire, il prouva par sa tragédie de Zénobie, que les connoissances ne donnent pas les talens. Il mourut à Nemours, en 1676, à 72 ans. (D. J.)​","[[""48 15' N 20 20' E""]]",,48 15' N 20 20' E,48 15' N 20 20' E
v11-408-0,NERA,"NERA, (Géog.)​ ou Nécro, ou autrement Banda, île d’Asie dans les Indes, la seconde des îles de Banda, à 24 lieues d’Amboine. Les Hollandois y ont le fort Nattau. Elle s’étend du N. au S. l’espace de trois lieues en fer à cheval. Néra située dans la partie occidentale de l’île en est la capitale & la seule ville. Long. 146. 50. lat. méridionale 4. 30.","[[""4 30' S 146 50' E""]]",,4 30' S 146 50' E,4 30' S 146 50' E
v11-423-0,NÉRONDES,"NÉRONDES, (Géog.)​ petite ville de France dans le Forez, élection de Roanne, avec une chatellenie royale. Long. 22. 10. lat. 45. 20.


C’est la patrie du P. Coton (Pierre), jésuite, dont le P. Daniel parle trop dans son histoire, tandis qu’il parle trop peu d’Henri IV. Le P. Coton fut confesseur de ce prince, & mourut à Paris en 1626, à 63 ans. Les ouvrages qu’il a mis au jour n’ont pas passé jusqu’à nous. (D. J.)​","[[""45 20' N 22 10' E""]]",,45 20' N 22 10' E,45 20' N 22 10' E
v11-442-0,NESSA,"NESSA, (Géog. anc. & mod.) nom commun à plusieurs villes : 1° à une ville de Sicile dont parle Thucidide : 2° à une ville de l'Arabie heureuse que Pline, liv. vj. chap. xxviij. met sur la côte de la mer: 3° à une ville de Perse dans la partie méridionale du Schirvan. Les Géographes du pays mettent cette derniere à 84. deg. 45. de long. & à 38. deg. 40. de lat.","[[""38 40' N 84 45' E""]]",,38 40' N 84 45' E,38 40' N 84 45' E
